timestamp,box,land,population
2016-12-17 11:00:00+00:00,1.2333089690658892,0.8364386333160498,1.3005115985010873
2016-12-17 12:00:00+00:00,1.7705960074336617,1.3808550467072196,1.865615733569585
2016-12-17 13:00:00+00:00,2.044879367301451,1.69434746576651,2.183760535598263
2016-12-17 14:00:00+00:00,2.0756151408705725,1.7373484805409838,2.2274904115758707
2016-12-17 15:00:00+00:00,1.7912993903418253,1.5252154318850821,2.0051695646417644
2016-12-17 16:00:00+00:00,1.4368630969334972,1.341286898534311,1.7528276128108464
2016-12-17 17:00:00+00:00,1.3044423203526807,1.2906643081441882,1.6717365301977662
2016-12-17 18:00:00+00:00,1.2716874642413027,1.3204232425145166,1.6704830298618352
2016-12-17 19:00:00+00:00,1.2414000781132204,1.3834032292000635,1.733992643597294
2016-12-17 20:00:00+00:00,1.293367281909993,1.5160499257527766,1.8925053149314686
2016-12-17 21:00:00+00:00,1.3382461843496762,1.6491261385575886,2.0186572787962502
2016-12-17 22:00:00+00:00,1.462571859363114,1.86032982970899,2.2394454220561695
2016-12-17 23:00:00+00:00,1.5115996237100129,1.9721423176177895,2.343618456529396
2016-12-18 00:00:00+00:00,1.621301356964233,2.1265902009048108,2.4952074218770592
2016-12-18 01:00:00+00:00,1.7057667730857273,2.2432062951781244,2.5943220514542054
2016-12-18 02:00:00+00:00,1.741720329391959,2.3044238437484914,2.654807381717605
2016-12-18 03:00:00+00:00,1.7833573583523625,2.362718690147481,2.731834162255884
2016-12-18 04:00:00+00:00,1.8512823977024349,2.444545924889404,2.8180381743523726
2016-12-18 05:00:00+00:00,1.906431890064442,2.493235226143142,2.863323506249314
2016-12-18 06:00:00+00:00,1.9630610710618561,2.5734623890908113,2.9108316302579316
2016-12-18 07:00:00+00:00,2.011269154733607,2.6142036115523837,2.907160326072649
2016-12-18 08:00:00+00:00,2.18671551358287,2.7214387625665273,2.986075356940643
2016-12-18 09:00:00+00:00,2.5533993131760018,2.9665607079566305,3.2056484946568142
2016-12-18 10:00:00+00:00,3.050804120679868,3.385364582015616,3.59458749108933
2016-12-18 11:00:00+00:00,3.394597587649274,3.6790076007517087,3.8518508837347825
2016-12-18 12:00:00+00:00,3.641483269576933,3.9236481856478083,4.093566723475329
2016-12-18 13:00:00+00:00,3.7819469465228512,4.13658556690902,4.314484513121061
2016-12-18 14:00:00+00:00,3.7437067202653096,4.146053812026712,4.349631240128129
2016-12-18 15:00:00+00:00,3.545683268463526,3.980889107054824,4.199497226818225
2016-12-18 16:00:00+00:00,3.2764730606238377,3.751521896900556,3.9668408520894607
2016-12-18 17:00:00+00:00,3.072381781708763,3.5787007417612076,3.7978613011190303
2016-12-18 18:00:00+00:00,2.9865290311810853,3.513841724594165,3.7278039539592775
2016-12-18 19:00:00+00:00,2.8715922033488472,3.4173993817672415,3.6397821479230346
2016-12-18 20:00:00+00:00,2.7976905571116264,3.3350121414898495,3.5479685698177374
2016-12-18 21:00:00+00:00,2.720958797639848,3.2341729680538616,3.459544615996459
2016-12-18 22:00:00+00:00,2.7381894102548228,3.185137625296366,3.3945889498787305
2016-12-18 23:00:00+00:00,2.6560861024974076,3.0527194155218167,3.262752308865709
2016-12-19 00:00:00+00:00,2.60697577179295,2.961689575671173,3.1783957905604447
2016-12-19 01:00:00+00:00,2.550435534009051,2.9048268746925774,3.108724812332083
